Stock,EventD,OptionEX,C/P,Strike,Avg_Price,Volume,OIa,OI_Change,MillionD,Buy_%,Sell_%,ER_Date,ER_A/B,Div_Date,StockV,Rank,MaxD,Huge,OView
WB,180719,181019,P,75.0,2.349,2257,324,2177,0.511,11.08,88.92,20180807,bmo,,87.07,116.0,0.511,2---2,Up
WFC,180719,180720,C,52.5,3.975,231,12681,-1232,-0.49,86.58,9.96,20181012,bmo,,56.33,107.0,0.49,2---2,Up
WIX,180719,180817,P,110.0,8.5,1525,2020,1430,1.216,61.97,38.03,20180725,bmo,,104.65,95.0,1.216,1---1,Down
WTW,180719,180810,C,92.0,6.25,501,16,501,0.313,0.00,0.20,20180801,amc,,91.79,100.0,0.594,1---1,Down
WTW,180719,180803,C,91.0,3.579,2043,41,1660,0.594,22.32,55.16,20180801,amc,,91.79,101.0,0.594,1---1,Down
WUBA,180719,181019,P,70.0,9.325,361,1450,355,0.331,0.55,99.45,20180820,bmo,,62.48,89.0,0.331,1---1,Up
X,180719,180817,P,37.0,2.037,3213,2744,2093,0.426,1.59,36.13,20180801,amc,,36.93,100.0,0.426,1---2,Up
XLB,180719,180921,C,60.0,0.761,5224,5495,5196,0.395,95.71,2.30,,,,58.53,98.0,0.395,1---1,Up
XLE,180719,180817,C,75.0,1.647,7326,1955,5093,0.839,71.64,0.81,,,,75.15,100.0,0.839,1---2,Up
XLI,180719,180921,P,72.0,1.035,10012,25833,9353,0.968,99.88,0.12,,,,74.52,103.0,0.968,1---1,Down
XLY,180719,180921,P,112.0,2.144,9254,686,7115,1.525,47.09,39.05,,,,112.65,101.0,1.525,1---1,Down
XME,180719,180921,C,36.0,1.39,2513,1186,2471,0.343,99.48,0.40,,,,35.9,100.0,0.52,1---1,Up
XME,180719,180817,P,35.0,0.531,10000,223,9800,0.52,100.00,0.00,,,,35.9,103.0,0.52,1---1,Down
XOM,180719,180720,C,75.0,7.153,26,2337,-457,-0.327,3.85,96.15,20180727,bmo,,82.01,109.0,1.686,1---2,Down
XOM,180719,180817,P,85.0,4.151,5312,3347,4061,1.686,19.28,79.37,20180727,bmo,,82.01,96.0,1.686,1---2,Up
ZGNX,180719,180720,C,40.0,19.087,14,1636,-250,-0.477,35.71,64.29,,,,58.95,147.0,0.477,1---1,Down
